Date,AMD_Open,AMD_High,AMD_Low,AMD_Close,AMD_Adj _Close,AMD_Volume
8/11/2023,108.849998,109.07,106.480003,107.57,107.57,55618700
8/14/2023,106.75,111.989998,105.419998,111.980003,111.980003,57421800
8/15/2023,111.989998,113.18,110.169998,111.349998,111.349998,53816600
8/16/2023,110.089996,110.440002,106.980003,107.190002,107.190002,54327300
8/17/2023,107.620003,107.849998,104.099998,104.440002,104.440002,59064300
8/18/2023,102.400002,106.07,101.68,105.449997,105.449997,59884300
8/21/2023,106.199997,108.540001,105.669998,108.220001,108.220001,49319200
8/22/2023,109.400002,109.720001,104.849998,105.660004,105.660004,47335100
8/23/2023,105.650002,110.080002,105,109.43,109.43,54656300
8/24/2023,111.059998,111.639999,100.870003,101.800003,101.800003,109179100
8/25/2023,101.169998,104.120003,99.580002,102.25,102.25,74793100
8/28/2023,103.470001,104.07,100.889999,102.610001,102.610001,55386800
8/29/2023,102.110001,106.57,101.790001,105.919998,105.919998,50850300
8/30/2023,105.400002,107.669998,104.5,106.589996,106.589996,54847300
8/31/2023,106.190002,108.059998,104.860001,105.720001,105.720001,58919000
9/1/2023,107,110.059998,106.610001,109.449997,109.449997,54808900
9/5/2023,109,111.82,106.300003,110.779999,110.779999,66042200
9/6/2023,110.559998,111.330002,108.220001,109.279999,109.279999,47736700
9/7/2023,106.139999,107.690002,105.089996,106.589996,106.589996,49080100
9/8/2023,107.019997,109.739998,105.75,106.089996,106.089996,46232000
9/11/2023,107.32,107.510002,103,105.32,105.32,50611300
9/12/2023,104.199997,106.739998,103.18,105.309998,105.309998,44413600
9/13/2023,105.099998,108.739998,104.830002,107.709999,107.709999,44702300
9/14/2023,108.43,109.150002,106.220001,106.629997,106.629997,45920600
9/15/2023,106.07,106.760002,101.279999,101.489998,101.489998,71017600
9/18/2023,100.82,102.989998,99.449997,102.370003,102.370003,49061300
9/19/2023,101.75,102.860001,100.699997,101.610001,101.610001,41704100
9/20/2023,102.360001,103.940002,100.279999,100.339996,100.339996,55180600
9/21/2023,98.599998,98.870003,95.839996,96.110001,96.110001,59628600
9/22/2023,96.919998,98.419998,95.610001,96.199997,96.199997,52169400
9/25/2023,95.949997,97.449997,94.459999,97.379997,97.379997,43223700
9/26/2023,96.5,97.830002,95.269997,95.959999,95.959999,42866500
9/27/2023,96.82,99.230003,96.349998,98.07,98.07,51261500
9/28/2023,97.940002,104.199997,97.760002,102.760002,102.760002,72542100
9/29/2023,104.690002,104.940002,102.559998,102.82,102.82,56027300
10/2/2023,102.209999,103.709999,101.699997,103.269997,103.269997,45118600
10/3/2023,101.800003,103.290001,99.169998,100.080002,100.080002,48117000
10/4/2023,100.650002,104.400002,100.339996,104.07,104.07,51023200
10/5/2023,103.410004,103.739998,100.269997,102.910004,102.910004,51789700
10/6/2023,102.160004,107.870003,102.029999,107.239998,107.239998,64807500
10/9/2023,106.010002,107.309998,104.790001,106.970001,106.970001,39593200
10/10/2023,107.489998,110.120003,106.400002,109.010002,109.010002,57105500
10/11/2023,109.139999,110.099998,106.93,108.309998,108.309998,51085600
10/12/2023,108.400002,111.309998,107.510002,108.790001,108.790001,60959400
10/13/2023,108.650002,108.970001,104.75,105.089996,105.089996,52881500
10/16/2023,105.419998,107.480003,105.029999,106.459999,106.459999,42464500
10/17/2023,103.540001,106.290001,101.660004,105.139999,105.139999,49642100
10/18/2023,103.379997,104.779999,101.739998,102.169998,102.169998,50450000
10/19/2023,103.809998,105.599998,101.839996,102.400002,102.400002,52734200
10/20/2023,102.279999,104.339996,101.440002,101.809998,101.809998,61285600
10/23/2023,100.809998,102.419998,99.32,100.010002,100.010002,50817400
10/24/2023,100.970001,101.790001,99.379997,101.669998,101.669998,51982900
